Event_Type,Event_Potential_Impact,Event_Confidence,Event_Priority,Event_Probablity,Amount,Event_Status
-0.301263887,-0.1725226852,1.9507010793,-1.6032935433,-0.9788471659,-0.3099336382,0
-2.4553125116,0.5311886333,0.3496936549,-0.6985063784,0.3810815053,-0.2970132586,0
1.1816001479,-0.0080679988,-0.0669014524,1.5322636336,1.7287823298,-0.3318982835,0
2.0140576747,-0.0164486186,-1.1778625656,0.2589512059,0.0357403139,-0.3283913233,0
1.8844841072,-1.1629286981,-0.1317759854,-0.2540571618,-1.5951521968,-0.0183391285,0
-0.9903033455,-0.7673085285,2.7207165974,0.7017881441,-0.5505593115,0.1851383924,0
-0.4532137777,1.2913682063,-1.0692536919,-0.7561188694,0.7159247787,-0.2923619219,0
-0.2725130817,1.2753776715,0.8141068531,0.7311473806,0.4614207336,-0.3283913233,0
1.5156183974,-1.7422252357,-1.8424528376,-0.0769417965,-0.7811065241,0.9488804877,0
-1.3569771738,-0.0761893945,2.3011231099,-0.3042569155,1.0108137833,-0.2951674901,0
-1.4374791575,-0.6054526604,1.913939048,0.1241333269,0.8828335347,0.000155472,0
-1.5041511871,1.3232995495,0.4978577346,-2.486798448,-0.6001839012,-0.2482480545,0
-0.2451847793,-0.1451414447,0.3791829292,-1.9075781895,1.1312577319,-0.3014800184,0
1.0032225897,-0.022681942,0.3610949579,1.3239686602,-0.1276060112,-0.0736752685,0
-1.3531387605,0.4461709977,2.4908945532,2.5471613689,0.531013723,-0.3097490613,0
1.9975903922,-0.2850635333,-0.2908113739,0.349790916,-0.7642229556,-0.3283913233,0
2.1389502745,-1.4278548941,-0.2090423414,-0.9655190551,-1.0139328413,-0.3246997863,0
0.1666339832,0.556358267,0.6268350718,0.7090807145,0.8150040003,-0.2952044054,0
-1.1859822563,0.1270458263,-1.2940779412,1.0032887174,-3.000521477,3.0936634998,0
2.0259593425,0.002875699,-1.0951494688,0.4346311232,-0.0151274281,-0.2952044054,0
-0.724161914,0.8132242296,1.3450628044,0.7281928055,0.5752270747,-0.2953889823,0
-0.2949463783,1.1737977943,-1.0804578547,-1.2124670558,1.4085010619,-0.2582521198,0
0.7706004156,1.173738066,-0.2826519944,4.4781256059,1.2005521647,-0.2505737228,0
1.3492598444,-0.0300173534,-0.0896892352,0.5630636622,-0.4586797328,-0.2582521198,0
-0.9174095519,1.25594681,0.8673143969,0.1297977458,-0.2809598202,-0.2983791273,0
1.2029536891,0.2373796403,0.6287562001,0.5488261997,-0.4818945158,-0.324773617,0
-0.7400124615,0.4949902202,-0.2022303014,-1.1542483465,2.3635835501,-0.23983135,0
1.0162724268,-0.0692543395,0.212798281,1.2544776492,-0.0008093551,-0.0552175834,0
1.9902258042,-0.0185237802,-1.7746557492,1.2070486615,0.4665757858,-0.2804382573,0
1.8654515326,-0.5532885713,0.3453461537,1.224275543,-0.9963377409,-0.2841297944,0
0.0922729664,0.8916678833,-0.566886433,-0.7419405016,1.2228408553,-0.3287973924,0
-0.5380453929,1.0279613196,-0.6671598995,1.1644574164,0.0446089742,-0.3030304639,0
-0.3170602631,1.3937737557,0.1583251477,4.1861334014,0.2190278953,0.2151875038,0
1.3910617635,-0.9109288273,-1.014852837,-1.7892401168,1.2617086229,-0.1659636941,0
2.0888813404,-0.1283314188,-1.4986797222,0.0353685641,0.4872050175,-0.3284282387,0
1.2143499132,0.5628344026,-0.7077351069,0.6288855973,0.5328530893,-0.3292772922,0
-5.6021702816,4.8862318273,-4.2811613988,-0.7214032301,-3.0904834885,-0.2988959425,0
0.8289829712,-1.9297949677,1.8328279394,0.0946157771,-2.5871666597,0.3914583968,0
-0.4767869977,1.0750650037,-0.0669772012,-0.6458504831,0.0286717805,-0.2984160426,0
-0.5869951496,1.2503189888,0.8097368437,0.6740917003,0.2342911499,-0.3287235616,0
-2.368907576,2.3672127327,-0.2740674607,0.20686176,-1.1160801171,-0.324773617,0
-1.2420690881,1.3577802616,1.142481492,2.9430353254,-0.3812810674,-0.1642655871,0
1.1047333795,-0.1852071336,0.4395605959,1.1825932727,0.0793404582,-0.1991875274,0
-0.9528755083,0.9667830732,2.0333688348,0.1230256394,0.4845030848,-0.2874521777,0
1.6352506896,-0.1266352462,0.2043962862,3.6558858565,0.1107851276,-0.2306025075,0
0.3338354547,0.4634635072,-0.9544618133,0.024942246,0.1869714219,0.1810407863,0
0.2306519816,1.5719241894,-2.0690074678,4.4634304238,0.9889742389,0.2302858902,0
-0.7889306458,1.9514137636,1.2544272894,2.6716634784,0.1655835506,-0.2887073003,0
1.1756106452,0.1052359663,0.381049623,1.4065374175,-0.2979565216,-0.3246997863,0
1.9807152226,-0.3115575281,-0.4926113154,0.5046856301,-0.6352106371,-0.3138835828,0
1.0144139272,-1.1339937498,1.6416035098,1.2191483764,-1.6960581826,0.0370708423,0
2.1138890778,-1.2375259159,-0.7727874098,-1.1086720176,-0.8742611916,-0.2181620277,0
-0.5784323065,0.4495817354,-1.12451123,-0.2787581288,1.6636392978,-0.289076454,0
1.0707669755,0.0435386121,0.4770231771,1.3500524693,-0.285526398,-0.232448276,0
-0.3081086662,1.1070496727,-0.184131788,-0.5289479896,1.0003169624,-0.318091935,0
-1.6498845359,-0.0348121003,0.8612995676,2.8896398666,1.9966131174,-0.0810583426,0
1.1220852527,-0.2077439867,1.2259320936,0.8832314718,-1.0611131414,-0.1844582947,0
-1.6954646388,-0.834676131,-0.5831565976,-3.613091511,-1.541616943,0.6527084721,0
1.1497196585,0.1234409669,0.5806722688,0.5095772095,-0.3609814467,-0.306426678,0
2.010071407,0.249205334,-2.0106387,1.2710481183,0.8302569157,-0.1991875274,0
-1.5707195911,0.4110243047,2.9287324837,0.9615112605,-1.5429031849,-0.147506009,0
1.486481508,-0.9528938465,0.5656581884,-1.3983301331,-1.5858132884,-0.3283913233,0
1.0616116335,0.0204707002,0.3831884371,1.3087843973,-0.1703775313,-0.1868208783,0
1.3491455485,-1.381612433,1.3361709667,-1.2588005497,-2.2411037295,-0.0699837315,0
1.8906275982,-0.5466831371,0.1335157072,0.3929820427,-0.7847587234,-0.1881129163,0
-0.5810940405,0.6670223337,1.5240917853,1.4438690531,-0.0561945099,-0.2548928211,0
1.9746101095,0.0078195976,-1.7576348783,1.2268649778,0.4926298649,-0.2369519512,0
-1.0809232623,0.8378488397,1.0816159746,-0.8542578318,0.3266700306,-0.2397944347,0
-3.528638797,-0.647794386,-0.6452547529,-3.1377100042,-0.9730206734,0.1256677309,0
1.1700088045,-0.1360504222,0.7567068427,0.8584339213,-0.9921314219,-0.2444457713,0
1.3748102261,-0.6510486427,-0.4338214173,-0.8510132224,-0.3626299451,-0.0554021602,0
0.0376621053,0.885525602,0.3010258009,-0.5965548903,0.4721757118,-0.325475009,0
1.9701056089,-0.2861747129,-1.2501479532,0.5671504679,-0.154935595,-0.1864517246,0
-2.5318041019,2.1031227645,-3.6206853934,-0.4204639348,2.5415464251,-0.252493322,0
-2.9565584648,-1.8455600726,1.4812171393,1.7244676886,-1.244072627,1.4705315849,0
1.1411358582,-1.6209757202,0.5176356539,-1.4412299954,-1.5271197604,0.277020749,0
1.6755262137,-0.8469060508,-1.8882276558,0.5539859324,1.9681277025,0.1650933463,0
1.2475533067,-0.0866050131,0.8064879461,0.0745075164,-1.1534154437,-0.3293142076,0
-0.9669024059,1.0319873132,1.6601530597,-0.5529142859,-0.2203357703,-0.3136251752,0
1.1892383776,-0.0733220118,-0.3527290426,0.9084386546,0.6019185662,-0.1995935965,0
0.0530391629,-1.2934603217,-2.6714789284,-1.6096243296,4.0327332988,-0.0737121839,0
0.4220754021,1.4905962246,0.9257845483,4.6012873027,0.4346438611,-0.3251058553,0
-1.3756531509,1.2840998432,2.6849979417,2.810589318,-0.6362084186,-0.2341094677,0
1.1186590422,0.0410978625,1.3587941331,1.1978313763,-0.9124117494,-0.3203068572,0
-1.3607688912,0.7407132054,0.6495855702,-0.4409386559,0.2683725626,-0.068137963,0
1.2040974768,-0.0232044175,0.94458181,1.1455485947,-0.5286397268,-0.2821363644,0
-0.8446945286,1.1184005904,1.0178048943,-0.155149401,0.2672443218,-0.3155078591,0
2.1177923811,0.2203546703,-1.9307135126,0.2669907868,0.8022296745,-0.325475009,0
0.1328013464,0.8833358547,0.591216862,-0.4096551678,0.6048770796,-0.2988959425,0
1.9445262934,-0.2363173958,-0.6864110741,1.236179579,0.1381358732,-0.2841667097,0
0.2434267525,0.8944615535,0.715695084,1.2316656094,-0.1874268178,-0.3320828603,0
-0.5651555005,1.200675847,-0.1280543781,0.8469276392,0.7738631739,-0.325475009,0
1.1093187604,0.1246677454,0.369704523,1.1031446716,-0.1928420947,-0.2439289561,0
-0.5355908627,0.4062815349,0.5223334786,-1.1767125885,0.6998605173,-0.2582521198,0
0.916793871,-1.299066454,-0.1733149679,-0.4316207151,-0.9854441521,0.4614499388,0
-3.7160610035,3.077913134,0.0760097842,-1.9472628294,-0.9413946351,-0.3235554098,0
2.0344989125,-0.0266065335,-1.3883413229,0.0763862641,0.2859984206,-0.3283913233,0
0.1336322067,0.9863351671,-0.3994018963,-0.5343017514,0.8792600877,-0.325475009,0
-2.2696829043,-1.4144806865,-0.4197101723,0.0661728556,-0.7628252188,1.5948994673,0
0.2756014201,1.1589185154,-1.4068718802,-0.4924619429,0.8192412489,-0.3265455548,0
2.0109655986,-0.1296999639,-1.7858390923,0.3265623085,0.3496117219,-0.2277231086,0
1.4335150357,-1.1957765252,-1.9521309964,0.0508632418,0.5263128091,0.6893285194,0
-1.0346877567,1.2329342188,-0.2008516671,0.8522055015,1.0154552477,-0.2792200501,0
-2.6300236557,-0.510497929,-0.4482748845,2.4656708683,2.4921120273,-0.3265086394,0
1.9126994778,-0.275007156,-0.4923380096,1.1860790856,-0.31263817,-0.2619436568,0
1.7932702355,0.2840277953,-0.967923498,3.424385251,1.2035384066,-0.2928787371,0
-3.9627722478,-5.3922503073,0.3202806979,0.2896841949,0.5678198534,0.3925289425,0
-0.6203289769,0.5922750195,1.5492343222,1.1874719629,0.5817345628,-0.2737934907,0
1.3043255961,-0.8471711564,1.0999740148,-0.5500163841,-1.4727691627,-0.3025874795,0
0.9392260497,-0.9037682273,0.9451878326,0.3125713323,-1.2813015288,0.1346750813,0
-0.1475446241,0.1020785319,0.1498055857,-1.2310149528,1.0262876802,-0.1844213793,0
1.9633774029,0.1756548605,-1.791505277,1.1803705194,0.4932893365,-0.2218904801,0
0.1151595228,1.0093246267,-0.4090632414,-0.5499018156,1.0243366893,-0.3284282387,0
-1.0631589604,2.1717521318,-0.2948462095,0.6254124505,0.1320084959,-0.3287973924,0
-3.3043114145,2.4588116303,0.6746644459,-1.6664925805,-1.9236811595,-0.2767467203,0
-1.4262445952,-0.1664379935,2.4798856749,-0.3364624942,0.9564479926,-0.1922474378,0
-2.8378093341,-0.3683472486,1.38334029,-0.438913773,-1.0864050977,-0.2215213264,0
-1.6171093104,2.2171691796,-2.2672595361,-1.1575332938,0.3356273497,-0.3036580252,0
1.2469314466,0.0410762029,0.8828312017,0.3199263696,-0.7815875093,-0.2732028448,0
-0.0104175076,0.535118495,0.288488507,-0.7624831834,0.7454561121,-0.1660006095,0
2.1293428761,-1.1354429315,-2.774141786,-1.977834307,1.8288718698,-0.1294174776,0
-0.4441586858,0.7545405499,2.6503501191,0.8424462063,-0.7297117711,-0.2952044054,0
1.449977148,-1.0783477569,0.5240935359,-1.2829250041,-1.631097281,-0.2767098049,0
-0.7018433086,1.2177966922,0.8066595291,0.6766189586,-0.2165392698,-0.1242862411,0
1.2775203628,0.6969799429,-0.5550936684,0.8684611091,0.16008472,-0.3292772922,0
1.9851169195,-0.3459105627,-0.2697499885,0.4751520104,-0.8042984498,-0.310118215,0
1.1607195938,0.0729088511,0.5674123962,0.5140274605,-0.4410864777,-0.3287973924,0
2.1412138533,-1.6157034636,-0.7694844369,-1.3965887962,-1.586282635,0.0062465081,0
-3.7604540159,2.8948018297,-1.5969249652,-2.8779829426,-2.3590605841,-0.2342202138,0
-0.9786457067,-0.2456830855,0.6213108678,-1.7737050442,-0.1787196246,-0.2255820171,0
-0.9195129565,1.0887188465,-0.086356661,-2.7825541061,0.9463545817,-0.3283913233,0
1.0498770579,-0.0440822074,1.0376924579,0.921526336,-0.4296414917,-0.2926572449,0
1.1893361899,-0.4206356578,1.0089189515,-0.7896571032,-1.2843660017,-0.3283913233,0
-0.6924933453,0.5357921343,1.9287141429,-1.395437873,0.1490772664,-0.2503153152,0
-0.8020556581,1.4356612043,0.9693408126,-0.2462084248,0.1603344655,-0.3189409885,0
1.9065196056,-0.5059259926,-0.2807574387,0.5315724896,-0.7770635087,-0.1925796761,0
2.0176965206,-0.4461999993,-0.2612828079,0.13142062,-0.2305495556,-0.2732028448,0
-0.8315178844,0.5432385524,1.4007426914,0.7857829683,0.3482078586,-0.1505330694,0
2.3108283768,-1.3002284858,-1.0946696841,-1.606866285,-0.9957416074,-0.2767098049,0
1.0691232895,0.1438857717,0.5055358552,1.3371304472,-0.1577846153,-0.2272801242,0
2.0413490776,-0.2033024314,-1.4012492499,0.1855619595,0.0203622773,-0.3283913233,0
-1.5906902035,-0.7898473405,1.3874796375,-1.8532390349,-0.3780824228,-0.0624160806,0
2.0124155181,0.1311068271,-1.6010864491,0.3321189815,0.4494631153,-0.3284282387,0
1.9926465411,-0.4326407618,-0.2280717837,0.5344056922,-0.8940537653,-0.332045945,0
-0.3894026869,-0.2955634726,1.2197095851,0.718311799,0.6611082478,-0.2829854179,0
-1.2094544891,-1.9014244538,-1.6234222265,0.3371908669,0.7006874449,0.68190853,0
-0.2331188504,1.1704053518,-0.6382912133,-0.568257541,0.5252838597,-0.3247367016,0
-7.1146856904,4.1668213073,-3.0026540728,-2.3286567689,-11.5101338271,10.7425282178,0
1.08137381,-0.1736858646,-0.1250749831,1.5744061524,1.6776158573,-0.1403813426,0
-1.2703204534,0.5364951193,0.7627824571,-1.2894923129,-0.6071655957,0.3111305511,0
-0.0343362305,0.4437399438,0.9333849803,-0.3965074275,0.3840426081,-0.190770823,0
-0.9013017601,-0.9156733077,0.9770133533,-2.6747623493,0.3976244779,-0.1476536705,0
1.1243521272,-0.2598535081,0.8022567735,0.0818894068,-0.9849562963,-0.1554428136,0
-1.4031753506,1.7827707386,0.9746598002,0.2314584655,-0.6395555812,-0.2823209412,0
-4.2620099576,2.980044574,-3.4077221082,1.1678512919,-2.7386358731,0.0001185567,0
2.0169386942,-0.5210688678,-0.2827703159,0.1414629434,-0.3227799327,-0.2732028448,0
1.8896552648,-0.2874182857,-1.7283345815,0.9651194267,0.509944582,-0.0404514353,0
-1.6296156486,1.8939535231,-1.169563081,-0.793271972,-0.3531128773,-0.2768574664,0
2.17669175,-1.6739557008,-0.4943459078,-1.6441333154,-1.6125725052,-0.1845321254,0
-0.2448644514,1.2697367278,-0.8062001575,-1.0590988355,1.1792821309,-0.3204176033,0
1.0984982029,-0.8347301999,-0.5714488764,-0.8447276214,1.2508931831,0.0407623793,0
-1.5537020429,0.7429950298,2.3981215776,0.1669438753,-0.4463303631,-0.2589904272,0
1.9127915651,0.5815331513,-1.0898884223,3.5938755091,0.8213424807,-0.1500531696,0
-2.1908149129,1.838208259,1.8188778115,-0.9773833084,0.3841571904,-0.2733135909,0
-0.6465507831,1.1997947397,1.5608439779,0.7116348213,0.5974686689,-0.3136251752,0
-0.2340646912,0.9076742877,0.9728837324,-0.3487715424,0.7834542315,-0.2980468889,0
-1.750661308,1.0617184877,-0.1633197068,-2.5363209031,-1.3888193522,-0.3266193855,0
1.1548257547,0.1662328938,0.5934581936,0.5028925152,-0.3155144375,-0.3155078591,0
-1.1854887497,0.8034621239,-2.5316949717,-1.3539030942,2.488946393,-0.1475429244,0
-0.6645745314,-0.1544523595,0.816185339,-1.7482399659,-0.7207688812,-0.2029159798,0
1.5999264082,-0.4396445443,-1.7828397129,3.0259718756,2.3656011345,0.2003475249,0
1.1988240185,0.222155794,0.5178913855,0.9185116842,-0.3025722076,-0.3136251752,0
2.0202192718,0.0963515727,-1.6083139421,0.3475759927,0.359476514,-0.3284282387,0
-0.9442925888,-0.8932463895,1.4504692685,-1.5743465417,-1.2111256637,-0.0404514353,0
1.5982029163,-1.5063956176,-1.7273377527,-0.3467315544,0.0016784834,0.5354283408,0
-1.548188853,-1.4009302768,1.5622294648,2.4125458195,-1.6146318746,2.0249635308,0
1.5166931997,-0.9951664735,0.3284183496,-1.5215917945,-1.341005462,-0.3136251752,0
-0.8975172697,0.6897077489,2.0474566451,-0.4700051761,0.0730605075,-0.2629034565,0
1.7643317677,-0.3509156758,-0.9391338649,0.3956291233,-0.3933372748,0.1072100458,0
-1.1289742599,1.555767416,-0.6117536846,-0.3410453785,1.5300302809,-0.2229610258,0
-0.8922152093,1.3322244458,0.6827118447,0.8313859318,0.1032332875,-0.2955735591,0
0.8902117648,-1.5150044829,0.9106595257,-0.5592640819,-1.4325281704,0.3471599525,0
1.8762229937,-0.2086303468,-1.8636310636,0.3739837816,0.8827090529,-0.2896301845,0
1.1280062064,0.0761495196,1.3683464637,1.185055726,-0.9693877743,-0.3283913233,0
-0.4913599934,0.6806166278,2.143750672,1.7340400891,-0.5219107225,-0.2603562959,0
-0.947702294,1.7256354804,1.8462865667,4.1045873998,0.6407783149,-0.3320828603,0
-16.2410810034,-12.7080618731,-8.7691106758,1.6851070036,-4.147007233,1.5998830423,0
-0.2054430728,0.2897930134,1.1152983392,-1.3959369521,-0.1686098383,-0.2786294042,0
1.082191689,-0.3461270387,-0.0986452373,-0.7974681687,-0.6503875595,0.1108646674,0
1.0636471489,0.1152056905,0.4967446784,1.3420259999,-0.1850718357,-0.2172022281,0
1.0737246729,-0.2347440727,0.540159426,0.6030105664,-0.2726387704,-0.2584366967,0
-0.1784661228,0.1062853342,-2.9210670732,-1.3032135239,2.1493160793,0.5910598038,0
2.0658247827,-0.0709293444,-1.4906190025,0.1419847659,0.2380244575,-0.3287973924,0
-0.6900299687,-0.8881958567,0.9668155942,-2.6754282315,-0.4963454813,0.585301006,0
1.9640825226,-0.6521419369,-1.9212839186,-1.0865409065,-0.2400804972,0.0367016886,0
-2.1972594324,-2.2026811469,-1.5590725374,0.0298308131,1.015316001,-0.1542984371,0
-1.6681738863,0.43100252,1.5203922723,-1.2693702735,0.2393480399,0.0571528037,0
-1.9672317271,0.5753518686,1.7244604303,0.0766748421,-0.1939532236,-0.332045945,0
1.9801126449,-0.2384995108,-1.9939882115,0.1655311497,0.6888481295,-0.123474103,0
-0.9490862019,-3.2192747422,-1.154514668,2.1666928021,-1.2776226165,3.8888205753,0
-0.4973924969,0.955908153,0.6873844481,0.4218741468,0.8926798216,-0.3095644845,0
-0.2784328297,1.0604354803,-0.3631015259,-0.7207191676,0.6805521217,-0.3287973924,0
-0.6149536129,-0.3162376724,-0.1358443276,-0.9699952938,2.1082516266,0.174432935,0
1.9677876246,0.712484079,-1.2897501172,3.7097909668,1.0328861333,-0.3175382044,0
-1.6696828523,-0.2299831826,0.7515811761,0.800422476,0.560562225,0.2548715268,0
-0.3255898665,1.3324318106,-0.389541685,-0.2621913618,0.7369895893,-0.2951674901,0
-10.2825733694,-8.8177397608,-1.7326000063,5.3771439109,4.3643708068,-0.2929894832,0
2.0396636571,0.1257691538,-1.7725807101,0.2347628553,0.6606102913,-0.324773617,0
-1.7897005936,-0.2262010399,1.8669216797,-0.7280399648,-0.4106344919,-0.1702089617,0
1.5627818621,-1.2296009271,-1.15862969,-2.496174247,0.9749093521,-0.2582521198,0
2.1211702846,-1.7288215388,-0.9427721888,-1.8455032932,-0.7543627099,-0.2176452125,0
0.9969371753,-0.2268423173,1.3394685884,1.1493761861,-0.9509254279,-0.0663291098,0
0.1287779827,0.88788425,-0.5534487355,-0.7285973017,1.0360454809,-0.3287973924,0
2.1715148378,-1.5410671784,-0.5427006912,-1.5538522923,-1.4244120397,-0.0744135759,0
-0.3640150103,1.0012344011,1.1534167449,-0.1219765155,0.1597882139,-0.3122593065,0
-0.7824400233,-0.268369639,-1.0436389201,-2.3274419263,2.3298855325,-0.075521037,0
-0.3391234301,1.2960665945,-0.7087330403,-0.6823081394,0.9562876605,-0.3155078591,0
0.4449290319,1.8566075292,-2.2872466823,1.5329817831,0.8291656268,-0.311816322,0
1.9004553218,-1.0213501724,-0.9524710131,0.0333865041,-0.8863525214,0.1618447938,0
1.9185526548,-1.2438707631,1.0005987746,1.1709809749,-1.9178345771,-0.2582521198,0
-0.3774454912,0.4768728817,-0.1470121145,0.797932793,1.329816071,-0.1845690408,0
-0.3777147206,1.1697207802,-0.0497050405,0.4768291174,0.6253653768,-0.2171283973,0
1.2051556646,-0.0466485424,0.9345419619,1.1461087949,-0.5534862449,-0.2841297944,0
-4.1698785428,-3.1032848271,1.8955464071,0.4604069083,4.7542035858,-0.2730182679,0
1.1853779809,0.1561286529,-0.0917919756,0.8328923585,0.1592890864,-0.1690276699,0
-0.7443386665,1.1883447034,1.0700245998,0.1290090709,-0.1326525269,-0.3269885392,0
-0.3320367095,1.0517033714,-0.1299511316,-0.6222342223,0.5750061224,-0.2482480545,0
-0.0949367451,0.8113401978,0.7637450144,0.9826100008,-0.165641577,-0.1846059561,0
-0.0627079059,1.4285935917,0.4154271245,3.4505419852,1.146990048,-0.3041748404,0
1.9770703342,-0.6085933604,-0.5856265061,0.1673177132,-0.3809919542,-0.2684038466,0
-1.285057707,1.1353198507,0.8073251693,0.1135357392,0.1493255247,-0.2963118665,0
-0.4090343239,0.4721521369,-0.2833807789,-0.6400860567,0.9816356919,-0.1107752156,0
-0.3990057655,0.9042497047,1.9109206523,0.0135563021,-0.0371162715,-0.317796612,0
0.9173131306,-0.3264317638,0.8470124283,1.5275016641,-0.7919080154,0.1805978019,0
2.003000848,-0.0718974453,-0.920102265,0.2191750002,-0.1843126069,-0.3036580252,0
1.7437224975,-0.9726883592,0.8054112661,1.6859862698,-1.3434181711,-0.1770383052,0
2.0006592058,-0.2632024427,-1.0636592537,0.317919646,0.0030454016,-0.2739780675,0
1.2992614455,0.6782486793,-0.5794098388,1.1105201118,0.4761061847,-0.3283913233,0
1.5564023177,-1.0216108742,-0.0242721218,-1.7131562746,-0.9100388316,-0.2767098049,0
-2.0585227254,1.1779796544,0.759066235,-1.416862132,-0.2760260808,-0.3292403768,0
-1.412484771,0.2252845681,1.6445685268,-2.2797008265,0.5724127504,-0.2737565753,0
1.1095784463,-0.6319824718,0.2202296653,-0.4500984554,-0.8468237717,0.0333793053,0
-4.6044601511,-1.7469887055,-0.9286714658,0.0423788551,-2.1536187812,1.9714362439,0
1.2728330863,0.2433135169,0.0989211211,0.9290303371,-0.0262141079,-0.2804382573,0
1.3662077174,-0.8087236625,0.2214977803,-1.0259596902,-0.7289916508,-0.1548890831,0
1.0763986323,-0.2368339961,1.326728154,0.7443354831,-0.9167167597,-0.2896301845,0
-3.3537079897,-3.6444364821,2.6649412721,1.6245957417,1.5371551581,-0.1523050072,0
1.7793630822,-0.6100193719,-0.3082497158,0.3790265235,-0.7985802936,-0.0163456985,0
1.2952573099,0.4002349503,-1.8326162802,0.1338461309,2.5514523379,-0.3283913233,0
2.0028043597,0.0407713108,-0.9335102715,0.6251012607,0.0294509059,-0.2213736649,0
-0.2142808255,1.1707052843,-0.3486644677,1.020701237,1.2156007564,-0.2329650912,0
-1.5650530748,1.8880035069,-1.6077849124,-1.0063465498,0.153052584,-0.2952044054,0
-0.563603249,0.4709528317,-0.6151591143,-1.4425096597,0.1823075699,-0.1475798398,0
-1.0560406685,0.7349978625,2.5427005283,2.2812524077,1.200422661,-0.302735141,0
1.8335158238,-0.105660889,-1.8645851106,1.056202535,1.1646325991,-0.2079733855,0
-0.301316159,1.1502779542,1.078845121,-0.0684479382,0.3272987257,-0.3222264565,0
0.0289918409,-4.1462636848,-4.2523156938,0.0813936311,-0.1615942373,4.0394352859,0
-1.1854702932,-0.0553397998,2.0853144787,-1.5170147717,-1.7156952408,0.2364138417,0
-0.9020575727,0.2790141987,0.4837853158,-3.0660422863,-1.6572349639,1.2405119128,0
1.1123564372,0.0978564178,0.0870015856,0.4471785531,-0.1232294446,-0.1737159219,0
-1.1875117611,0.8938131955,0.7317186114,2.867271322,-0.7933935237,1.4282265705,0
-0.793966818,-0.5426053591,2.0690917898,-0.8526892952,-0.2929444746,0.1196136102,0
-0.7180260225,0.6549608858,2.3266586822,2.535109355,0.223742452,-0.3208605878,0
1.2901539119,-1.1118160488,-2.1518514101,1.4383298565,0.3392041381,1.2323905313,0
1.7010171226,-0.6539119517,-1.1988504385,0.241982153,0.5345038962,0.0738016357,0
-2.3760249509,1.6074790055,-1.6308545307,0.273388008,1.5119740961,-0.1565502747,0
1.1145805283,0.2247339199,0.4851333509,1.1350297205,-0.2058893673,-0.2804751727,0
-1.0907953972,0.6794655539,2.0441332861,-1.8337910866,-0.8914089583,-0.3283913233,0
0.5562640868,-0.958367469,0.1951235965,0.9175411055,-0.5646822932,0.8211163912,0
1.6209521046,-0.6344489016,-0.3610690323,1.4429493104,-0.7312773914,0.3342395729,0
1.9613427969,-0.7150289304,-1.7031473891,-0.6135817011,1.7138654366,-0.2952044054,0
-1.5748376073,1.472593036,-0.7617263523,-2.8589468446,0.5673341244,-0.3173167122,0
-0.4585486214,-2.6629479838,0.624262402,1.7471127484,-1.9864343928,2.6860808968,0
0.0335945268,0.7716406971,0.1036406096,-0.8084904398,0.6512762552,-0.3130345293,0
0.0409735191,0.8384223954,0.2885571001,-0.5787366498,0.3684303097,-0.3155078591,0
0.9333958572,-0.7878341375,0.8416933384,0.1148722698,-0.9373974472,0.1293592679,0
0.3998667758,-3.0643483353,-0.6030846509,0.9451889909,-1.7342226549,2.6067497661,0
0.7109617465,0.5860959666,-2.4398399689,0.1572545512,0.6359394307,0.1035185088,0
-0.2943142173,0.5648045694,-2.6441636017,-0.3636592314,0.5410693818,0.6733810795,0
1.1587148796,0.0794117317,0.56905517,0.5135738994,-0.4298641029,-0.324773617,0
1.4174433935,-1.2695596179,0.5496646101,-1.3831026817,-1.650807636,-0.0648155796,0
-5.5097178678,-1.7824696929,-3.0215472044,0.4138168161,-0.6775209664,0.0533874359,0
-2.792648698,-2.7762910054,-1.0704071351,0.4223419861,-4.5909369881,5.5928340665,0
1.7391272756,-1.1811886619,-0.5460812522,0.7402877786,1.0190810546,-0.137538859,0
0.1087621089,1.0588232909,-0.2105878835,-0.4462164842,0.7422150866,-0.325475009,0
1.2322768456,-0.9107804206,1.0253322578,-0.7152128512,-1.506906733,-0.2102621385,0
0.0227777351,0.7880568403,0.1117700768,-0.8208776155,0.7435442689,-0.325475009,0
-0.336665,0.5387510142,-0.8171596655,0.0209857054,1.8497314443,-0.0167148522,0
1.2828339759,-0.4624109165,0.188177877,-1.3012017732,-0.084016666,-0.3283913233,0
1.1452077083,-0.0340319751,0.0610992949,0.225855497,-0.2756616706,-0.2159471055,0
-0.4473564219,0.9346162078,0.5015205277,-0.7211565317,0.4468788325,-0.2867507856,0
2.0273510329,-0.5587078087,-0.7971900823,0.1039961434,-0.1830486694,-0.2952044054,0
1.0926253021,-0.1630760829,1.0919793696,0.9076101102,-0.8585749405,-0.2213736649,0
1.0822716436,-0.83676688,0.6812930202,0.1131436605,-1.1322454772,-0.0186713668,0
-3.5116153344,-3.69863395,1.8958081149,0.2182702271,3.266136794,0.0430142169,0
1.0167646342,-0.0593681498,0.213354521,1.2518286542,0.0142557854,-0.0552175834,0
1.6743835985,-0.4692273114,-1.5800550172,0.7059309943,-0.3721897597,0.2928205274,0
0.9866163169,-1.0673028885,0.8649260339,0.151555142,-0.8096777116,-0.0849344564,0
2.0030895475,0.200993104,-1.6016224808,1.4005955415,0.4278050469,-0.2512381995,0
